	on	il
	On Delete	All'eliminazione
	On delete property for many2one fields	Su cancellazione proprietà per i campi molti a uno
	On Footer	Nel piede
	no IBAN	
	On Footer, no IBAN	nel piede senza IBAN
	only notes	
	On Footer, only notes	solo note nel piede
	On Header	In intestazione
	On Header, no IBAN	in intestazione senza IBAN
	On Multiple Doc	Su doc
	One DDT	Un DdT
	One Invoice	Una fattura
	One DDT - One Invoice	un DdT - Una fattura
	One of the documents you are trying to access has been deleted	Uno dei documenti a cui si sta cercando di accedere è stato eliminato
	please try again after refreshing	provare di nuovo dopo aver aggiornato la pagina
	One of the documents you are trying to access has been deleted, please try again after refreshing	uno dei documenti a cui si sta cercando di accedere è stato eliminato, provare di nuovo dopo aver aggiornato la pagina
	One of the records you are trying to modify has already been deleted	Uno dei record che stai tentando di modificare è già stato eliminato
	One of the records you are trying to modify has already been deleted (Document type: %s)	uno dei record che stai tentando di modificare è già stato eliminato (Tipo di documento: %s)
	One or more draft moves found	Rilevate registrazioni in bozza
	One or more draft moves found: 	rilevate registrazioni in bozza: 
	one2many	uno a molti
	One2Many fields cannot be synchronized as part of	Impossibile sincronizzare i campi "uno a molti" come elementi di "
	address fields`	
	One2Many fields cannot be synchronized as part of `commercial_fields` or `address fields`	impossibile sincronizzare i campi "uno a molti" come elementi di "commercial_fields" o "address fields"
	Online Employee Details	Dettagli dei dipendenti online
	Online Event Ticketing	Biglietteria eventi online
	Online Jobs	Lavori in rete
	Online Members Directory	Elenco iscritti online
	Only administrators can change the settings	Solo un amministratore può cambiare le impostazioni
	Only administrators can execute this action	Solo gli amministratori possono eseguire questa azione
	Only admins can upload SVG files	Solo gli amministratori possono caricare file SVG
	Only canceled package preparations can be reset to draft	Solo le preparazioni annullate di pacchi possono essere riportate a bozza
	Only Draft Entries	Solo registrazioni in bozza
	Only first line	Solo
	Only for payment orders	Solo per distinta pagamento
	Only one currency rate per day allowed	È permesso solo un tasso di cambio al giorno
	Only overdue	Solo scaduto
	Only posted accounts	Solo registrazioni contabilizzate
	Only posted records	Solo registrazioni contabilizzate
	Only specific address	Solo indirizzo specifico
	Only the destination contact may be linked to existing Journal Items	Solo il contatto di destinazione può essere collegato agli elementi di giornale esistenti
	Please ask the Administrator if you need to merge several contacts linked to existing Journal Items	Si prega di chiedere all'amministratore se è necessario unire più contatti collegati agli elementi di giornale esistenti
	Only the destination contact may be linked to existing Journal Items. Please ask the Administrator if you need to merge several contacts linked to existing Journal Items	solo il contatto di destinazione può essere collegato agli elementi di giornale esistenti. Si prega di chiedere all'amministratore se è necessario unire più contatti collegati agli elementi di giornale esistenti
	Only users with the following access level are currently allowed to do that	Al momento l'operazione è consentita solo agli utenti con il seguente grado di accesso
	Only wide logo	Solo logo largo
	Only wide logo / no sep. line	solo logo largo senza riga sep.
	Oops, no	Oops, no
	Open	Aprire
	Open a Window	Aprire una Finestra
	Open account	Apertura conto
	Open Apps	Applicazioni Aperte
	Open full-screen	Schermo intero
	Open Items	Partite aperte
	Open Items -	partite aperte -
	Open Items Partner	Partite aperte cliente
	Open Settings Menu	Aprire menù impostazioni
	Open Window	Apri Finestra
	Opening	Apertura
	Opening balance	Saldo di apertura
	Opening date	Data di apertura
	Operation	Operazione
	Opportunity to Quotation	Da opportunità a preventivo
	Opposite side balance	Bilancio a sezioni contrapposte
	Option	Opzione
	Optional domain filtering of the destination data	Filtro opzionale di dominio per i dati di destinazione
	as a Python expression	come espressione Python
	Optional domain filtering of the destination data, as a Python expression	filtro opzionale di dominio per i dati di destinazione, come espressione Python
	Optional help text for the users with a description of the target view	Testo di aiuto opzionale per gli utenti con una descrizione della visualizzazione
	such as its usage and purpose	come il suo utilizzo e lo scopo
	Optional help text for the users with a description of the target view, such as its usage and purpose	testo di aiuto opzionale per gli utenti con una descrizione della visualizzazione, come il suo utilizzo e lo scopo
	Optional model name of the objects on which this action should be visible	Nome opzionale del modello degli oggetti su cui questa azione dovrebbe essere visibile
	Optional model	Model opzionale
	mostly used for needactions	solitamente usato per needactions
	Optional model, mostly used for needactions	model opzionale, solitamente usato per needactions
	Optional password for SMTP authentication	Password facoltativa per autenticazione SMTP
	Optional username for SMTP authentication	Nome utente facoltativo per autenticazione SMTP
	Options	Opzioni
	Order	Ordine
	Order Agreement Code	Codice commessa
	Order reference text to print in document body	Testo riferimento ordine in stampa
	May be used following macroes	Può essere una delle seguenti macro
	Customer reference in order	Numero ordine cliente
	Sale order number	Numero interno ordine di vendita
	Sale order date	Data ordineEsempio
	i.e. "Order	Ordine N
	Your ref	
	Order reference text to print in document body.May be used following macroes:%(client_order_ref)s => Customer reference in order%(order_name)s => Sale order number%(date_order)s => Sale order date.i.e. "Order #: %(order_name)s - Your ref: %(client_order_ref)s"	testo riferimento ordine in stampa.Può essere una delle seguenti macro:%(client_order_ref)s => Numero ordine cliente%(order_name)s => Numero interno ordine di vendita%(date_order)s => Data ordineEsempio: "Ordine N: %(order_name)s – V/riferimento: %(client_order_ref)s"
	Order/Invoice Currency	Divisa ordine/fattura
	Orders	Ordini
	Ordinary	Ordinario
	Ordinary Account	Contabilità ordinaria
	ordine di prelievo	Ordine di prelievo
	già nel ddt	già nel ddT
	Organization Address	Indirizzo organizzazione
	Organization Country	Nazione organizzazione
	Organization Municipality	Comune organizzazione
	Organization Province	Provincia organizzazione
	Organization Street Number	Numero civico organizzazione
	Organization ZIP	CAP organizzazione
	Organize and schedule your projects	Organizzazione e pianificazione dei progetti
	Organize your work with memos	Organizzazione del lavoro con i promemoria
	Orientation	Orientamento
	Original	Originale
	Original currency	Valuta di origine
	Original Odoo Model	Modello originale Odoo
	Original report	Rapporto originale
	Original View	Vista originale
	Originator Tax	Imposta di origine
	Other	Altro
	Other address	Altro indirizzo
	Other Administrative Data	Altri dati gestionali
	Other Deductions	Sopravvenienze passive
	Other Extra Rights	Altri Diritti Aggiuntivi
	Other features are accessible through	Tramite
	like	sono accessibili altre funzionalità come
	Other features are accessible through <code>self</code>, like                                                <code>self.env</code>, etc	tramite <code>self</code> sono accessibili altre funzionalità come                                                <code>self.env</code> ecc
	Other Income	Sopravvenienze attive
	Other Info	Altre informazioni
	Other OSI Approved Licence	Altre licenze OSI approvate
	Other Partners	Altri soggetti
	Other Proprietary	Altro Proprietario
	Other Services	Altri servizi
	Other VAT Credits	Altri Crediti
	Debits	Debiti per IVA
	Other VAT Credits / Debits	altri Crediti / Debiti per IVA
	Debits or Tax Compensations	Debiti per IVA o compensazioni di imposta
	Other VAT Credits / Debits or Tax Compensations	altri Crediti / Debiti per IVA o compensazioni di imposta
	Positive amounts for credits	importi positivi per i crediti
	negative for debits	negativi per i debiti
	Other VAT Credits / Debits or Tax Compensations (Positive amounts for credits, negative for debits)	altri crediti / debiti per IVA o compensazioni di imposta (importi positivi per i crediti, negativi per i debiti)
	Our Check	Nostro assegno
	Out Invoices	Fatture emesse
	Outbound	In uscita
	Outbound Payment Order Only	Solo distinta pagamenti
	Outgoing Email Servers	Server posta invio
	Outgoing Mail Server	Server posta in uscita
	Outgoing Mail Servers	Server posta in uscita
	Outgoing Mails	Posta inviata
	Output DPI	DPI in uscita
	Output name	Il nome
	is used twice	è utilizzato due volte
	Output name %r is used twice	il nome %r è utilizzato due volte
	Overdue	Scaduto
	Overdue only	Solo scaduto
	Overdue Payments	Ritardo pagamenti
	Overwrite Existing Terms	Sovrascrivi termini esistenti
	Owner	Proprietario
	P EDUCATION	P EDUCAZIONE
	PA Code for Partner	Codice PA del nominativo
	PA Code for this Record	Codice PA per questa registrazione
	PA partner reference	Riferimento amministrazione PA
	Package	Confezionamento
	Package Preparation	Preparazione collo
	Package Preparation Line	Riga preparazione collo
	Package Preparations	Preparazione colli
	Package Reference	Riferimento collo
	Packaging	Imballaggio
	Packing	Imballo
	Pad on tasks	Pad per attività
	Pagamento RiBA (IT)	PAGAMENTO RIBA (IT)
	Page height	Altezza pagina
	Page height (mm)	altezza pagina (mm)
	Page width	Larghezza pagina
	Page width (mm)	larghezza pagina (mm)
	Paid	Pagato
	Pakistan	Pakistan
	Palau	Palau
	Panama	Panama
	Panama - Accounting	panama - Contabilità
	Paper format	Formato carta
	Paper Format Config	Configurazione formato carta
	Paper format configuration	Configurazione formato carta
	Paper Format General Configuration	Configurazione generale formato carta
	Paper size	Dimensione carta
	Papua New Guinea	Papua Nuova Guinea
	Paraguay	Paraguay
	Parameters	Parametri
	Parameters that are used by all resources	Parametri utilizzati da tutte le risorse
	Params storage	Parametri deposito
	Parcels	Colli
	Parent account	Conto genitore
	Parent Application	Applicazione madre
	Parent Category	Categoria madre
	Parent Company	Azienda madre
	Parent Menu	Menù superiore
	Parent name	Nome padre
	Parent Path	Percorso padre
	Partner %s %d vat country differs from country	nominativo %s %d nazione partita IVA diversa da anagrafico
	Partner %s %d without fiscal data	nominativo %s %d senza dati fiscali
	Addressee Code must be	deve essere lungo
	Partner %s Addressee Code must be 7 characters long	il codice destinatario del nominativo %s deve essere lungo 7 caratteri
	has not bank	senza banca
	Partner %s has not bank	nominativo %s senza banca
	Partner %s has wrong zip code	nominativo %s con CAP sbagliato
	is not PA but does not have Addressee Code	che non è una PA
	Partner %s is not PA but does not have Addressee Code	il nominativo %s, che non è una PA, non possiede un codice destinatario
	is not PA but does not have vat number neither fiscal code Code	non è una PA ma non ha codice fiscale
	Partner %s is not PA but does not have vat number neither fiscal code Code	il nominativo %s non è una PA ma non ha codice fiscale
	is PA but does not have IPA code	che è una PA
	Partner %s is PA but does not have IPA code	il nominativo %s, che è una PA, non possiede un codice IPA
	is PA but has not IPA code	è PA ma non ha un codice ufficio assegnato
	Partner %s is PA but has not IPA code	nominativo %s è PA ma non ha un codice ufficio assegnato
	Partner %s must have name and surname	il nominativo %s deve avere nome e cognome
	must have VAT Number or Fiscal Code	deve avere una partita IVA o un codice fiscale
	Partner %s must have VAT Number or Fiscal Code	il nominativo %s deve avere una partita IVA o un codice fiscale
	Partner %s TIN not set	partita IVA del nominativo %s non impostata
	Partner %s without city on address	nominativo %s senza città
	without PEC	senza PEC
	Partner %s without PEC	nominativo %s senza PEC
	Partner %s without province on address	nominativo %s senza provincia
	without Recipient Code	senza codice destinatario
	Partner %s without Recipient Code	nominativo %s senza codice destinatario
	Partner %s without street on address	nominativo %s, indirizzo senza via
	Partner Autocomplete	Autocompletamento nominativo
	Partner Autocomplete extends Address autocomplete	L'autocompletamento nominativo estende quello dell'indirizzo
	Partner Company	Nominativo azienda
	Partner cumul aged balance	Cumulo poste ripartite per data
	Partner ending balance	Saldo finale nominativo
	Partner Initial balance	Saldo iniziale nominativo
	Partner is Active	Il nominativo è attivo
	Partner module for website	Modulo partner per sito web
	Partner name	Nome soggetto
	Partner Tags	Etichette soggetti
	Partner Title	Titolo nominativo
	Partner Titles	Denominazioni soggetti
	Partner VAT and Fiscalcode not set	Nominativo senza P.IVA e senza codice fiscale
	Partner VAT number and fiscal code are not set	Partita IVA e codice fiscale del nominativo non impostati
	Partner-related data of the user	Dati partner dell'utente
	Partner/Customer	Nominativo/Cliente
	Partners	Nominativi
	Partners Geolocation	Geolocalizzazione nominativi
	Password	Parola d'ordine
	Password Policy	Politica password
	Password Policy support for Signup	Supporto politica password per iscrizione
	Path	Percorso
	Payable	Debito fornitore
	Payable Account	Conto di debito fornitore
	Payable account only	Solo conti di debito fornitore
	Payable accounts only	Solo conti di debito fornitori
	Payables	Debiti fornitori
	Payment	Pagamento
	Payment - Account	pagamento - Contabilità
	Payment Acquirer	Sistema di pagamento
	Payment Acquirer Base Module	Modulo base sistema di pagamento
	Adyen Implementation	implementazione Adyen
	Payment Acquirer: Adyen Implementation	sistema di pagamento: implementazione Adyen
	net Implementation	net
	Payment Acquirer: Authorize.net Implementation	sistema di pagamento: implementazione Authorize.net
	Buckaroo Implementation	implementazione Buckaroo
	Payment Acquirer: Buckaroo Implementation	sistema di pagamento: implementazione Buckaroo
	Ogone Implementation	implementazione Ogone
	Payment Acquirer: Ogone Implementation	sistema di pagamento: implementazione Ogone
	Paypal Implementation	implementazione Paypal
	Payment Acquirer: Paypal Implementation	sistema di pagamento: implementazione Paypal
	PayuMoney Implementation	implementazione PayuMoney
	Payment Acquirer: PayuMoney Implementation	sistema di pagamento: implementazione PayuMoney
	Stripe Implementation	implementazione Stripe
	Payment Acquirer: Stripe Implementation	sistema di pagamento: implementazione Stripe
	Transfer Implementation	implementazione bonifico
	Payment Acquirer: Transfer Implementation	sistema di pagamento: implementazione bonifico
	Payment Amount	Importo pagamento
	Payment Bank	Banca di pagamento
	Payment Based	Pagamento basato
	Payment Code	Codice pagamento
	Payment day	Giorno/i di pagamento
	Payment day(s)	giorno/i di pagamento/i
	Payment Due Date	Scadenza pagamento
	Payment Follow-up Management	Gestione solleciti di pagamento
	Payment integration with website	Integrazione pagamenti con sito web
	Payment Line	Riga di pagamento
	Payment Method	Metodo di pagamento
	is not defined in your system	non definita nel sistema
	Payment method %s is not defined in your system	modalità di pagamento %s non definita nel sistema
	Payment method code	Codice modalità di pagamento
	is incorrect	non corretto
	Payment method code %s is incorrect	codice modalità di pagamento %s non corretto
	Payment method code not found in document	Codice modalità di pagamento non trovato nel documento
	Payment Methods	Metodi di pagamento
	Payment Mode	Modo di pagamento
	Payment order	Distinta pagamento
	Payment Order Ok	Distinta pagamento Ok
	Payment Term	Termine di pagamento
	does not have a linked e-invoice payment method	non ha una modalità di pagamento e-fattura collegata
	Payment term %s does not have a linked e-invoice payment method	il termine di pagamento %s non ha una modalità di pagamento e-fattura collegata
	does not have a linked e-invoice payment term	non ha un relativo termine e-fattura collegato
	Payment term %s does not have a linked e-invoice payment term	il termine di pagamento %s non ha un relativo termine e-fattura collegato
	does not have a linked fatturaPA payment method	non ha legami con metodo pagamento fiscale della e-fattura
	Payment term %s does not have a linked fatturaPA payment method	termine di pagamento %s non ha legami con metodo pagamento fiscale della e-fattura.
	does not have a linked fatturaPA payment term	non ha legami con termine pagamento fiscale della e-fattura
	Payment term %s does not have a linked fatturaPA payment term	termine di pagamento %s non ha legami con termine pagamento fiscale della e-fattura.
	Payment Term Days	Giorni termine di pagamento
	Payment term layout position	Posizione termine di pagamento
	Payment Term Start	Inizio termine di pagamento
	Payment Terms	Condizioni di pagamento
	Payments Details	Dettagli pagamento
	Paypal Payment Acquirer	Sistema di pagamento PayPal
	Payroll Accounting	Contabilità stipendi
	PayuMoney Payment Acquirer	Sistema di pagamento PayuMoney
	PDF	PDF
	PDF Report	Rapporti PDF
	PEC and Electronic Invoice	PEC e fattura elettronica
	PEC message	Messaggio PEC
	not processed	non processato
	PEC message [%s] not processed	Messaggio PEC [%s] non processato
	PEC of sender	PEC del trasmittente
	PEC to which the electronic invoice will be sent	Indirizzo PEC al quale inviare la fattura elettronica
	Must be filled ONLY when the information element	Da valorizzare SOLO nei casi in cui l'elemento informativo
	is '	vale "
	PEC to which the electronic invoice will be sent. Must be filled ONLY when the information element <CodiceDestinatario> is '0000000'	Indirizzo PEC al quale inviare la fattura elettronica. Da valorizzare SOLO nei casi in cui l'elemento informativo <CodiceDestinatario> vale "0000000"
	Percentage	Percentuale
	Period	Periodo
	Period End Date	Data inizio periodo
	Period selection	Selezione periodo
	Period Start Date	Data fine periodo
	Period type	Tipo periodo
	to	a
	Period: from %s to %s	periodo: da %s a %s
	Periods	Periodi
	Permanent Establishment	Stabile organizzazione
	Person in charge for the repair	Addetto alla riparazione
	Peru	Perù
	Peru - Accounting	perù - Contabilità
	Phase of Activity Progress	Fase dello stato avanzamento lavori
	Philippines	Filippine
	Phone Numbers Validation	Convalida numeri di telefono
	Pick up	Prelievo
	Pick up time	Ora ritiro
	Picking	Prelievo
	already in ddt	già nel DdT
	Picking %s already in ddt	prelievo %s già nel DdT
	Picking ids	ID prelievo
	Pickings	Prelievi
	Pitcairn Islands	Isole Pitcairn
	Pivot	Perno
	Plano de contas SNC para Portugal	Plano de Contas Snc Para Portogallo
	Please configure an email on the current user to simulate sending an email message via this outgoing server	Configura una email sull'utente che stai usando per simulare l'invio di una email con questo server in uscita
	Please confirm that you want to	Confermare la volontà di trasformare in modo
	irreversibly	irreversibile
	make this database a demo database	questo database in uno demo
	Please confirm that you want to <b>irreversibly</b> make this database a demo database	confermare la volontà di trasformare in modo <b>irreversibile</b> questo database in uno demo
	Please contact your system administrator if you think this is an error	Se è un errore
	Please define a Recurring Period	Definire il periodo di ripetizione
	Please define an accounting sale journal for this company	Definire un registro sezionale vendita per questa azienda
	Please define at least one SMTP server	Definire almeno un server SMTP oppure fornire i relativi parametri in modo esplicito
	or provide the SMTP parameters explicitly	
	Please define at least one SMTP server, or provide the SMTP parameters explicitly	definire almeno un server SMTP oppure fornire i relativi parametri in modo esplicito
	Please define income account for this product	Definire un conto di ricavo per il prodotto
	or for its category	o per la categoria
	Please define income account for this product: "%s" (id:%d) - or for its category: "%s".	definire un conto di ricavo per il prodotto: "%s" (id:%d) - o per la categoria: "%s".
	Please set the Model to Create before choosing values	Prima di scegliere i valori
	Please specify a valid model for the object relation	Specificare un modello valido per la relazione oggetto
	Please use the change password wizard	Per modificare la password usare la procedura guidata che si trova nelle preferenze o nel menù utente
	in User Preferences or User menu	
	to change your own password	
	Please use the change password wizard (in User Preferences or User menu) to change your own password	per modificare la password usare la procedura guidata che si trova nelle preferenze o nel menù utente
	PO File	File PO
	PO	Formato PO
	you should edit it with a PO editor such as	
	PO(T) format: you should edit it with a PO editor such as	Formato PO(T): per modificarlo è necessario un editor PO come
	POEdit	Poedit
	Point of Sale	Punto vendita
	Point of Sale Discounts	Sconti punto vendita
	Point of Sale Receipt Reprinting	Ristampa ricevuta del punto vendita
	Poland	Polonia
	Poland - Accounting	polonia - Contabilità
	Poland - Accounting Reports	polonia - Rendiconti contabili
	Portal	Portale
	Portal members have specific access rights	Gli iscritti al portale hanno diritti di accesso particolari
	such as record rules and restricted menus	come le regole sui record e i menù limitati
	They usually do not belong to the usual Odoo groups	In genere non appartengono ai consueti gruppi di Odoo
	Portal members have specific access rights (such as record rules and restricted menus).                They usually do not belong to the usual Odoo groups	gli iscritti al portale hanno diritti di accesso particolari (come le regole sui record e i menù limitati).                In genere non appartengono ai consueti gruppi di Odoo
	Portrait	Verticale
	Portugal	Portogallo
	Portugal - Accounting	portogallo - Contabilità
	Possible total amount rounding on the document	Eventuale arrotondamento sull'importo totale del documento
	negative sign allowed	è ammesso il segno negativo
	Possible total amount rounding on the document (negative sign allowed)	eventuale arrotondamento sull'importo totale del documento (è ammesso il segno negativo)
	Post	Contabilizzare
	Post Entry	Registrazione contabile
	Post Office Code	Codice ufficio postale
	Posted	Contabilizzato
	PostgreSQL constraint definition	Definizione vincolo PostgreSQL
	PostgreSQL constraint or foreign key name	Vincolo PostgreSQL o nome chiave esterna
	PostgreSQL table name implementing a many2many relation	Nome tabella PostgreSQL che implementa una relazione molti a molti
	Predictive vendor bill data	Dati predittivi fattura fornitore
	Preferences	Preferenze
	Prefix	Prefisso
	Prefix value of the record for the sequence	Valore prefisso del record per la sequenza
	Premium	Aggio
	Prepayment Discount	Sconto pagamento anticipato
	Prepayments	Risconti attivi
	Present your employee details online	Presenta i dettagli dei tuoi dipendenti online
	Pretty Way to Display Tweets for Event	Visualizza i tweet durante il tuo evento
	Preview Format Style	Stile formato anteprima
	Preview link	Collegamento anteprima
	Previous credit vat	IVA credito precedente
	Previous Credits VAT	IVA credito precedente
	Previous Credits VAT Amount	Ammontare IVA credito precedente
	Previous debit vat	IVA debito precedente
	Previous Debits VAT	IVA debito precedente
	Previous Debits VAT Amount	Ammontare IVA debito precedente
	Previous year credits	Credito anno precedente
	Price Accuracy	Approssimazione del prezzo
	Print	Stampare
	Print amount in words on checks issued for expenses	Indica l'importo in lettere sugli assegni emessi per le spese
	Print CA Checks	Stampare assegni canadesi
	Print code in document line	Stampa codice in riga documento
	Print description in document line	Stampa descrizione in riga documento
	Print Invoice	Stampa fattura
	Print Options	Opzioni di stampa
	Print page height	Stampare altezza della pagina
	Print page height (mm)	stampare altezza della pagina (mm)
	Print page width	Stampare larghezza della pagina
	Print page width (mm)	stampare larghezza della pagina (mm)
	Print US Checks	Stampare assegni USA
	Print Vat Period End Statement	Stampa Liquidazione IVA
	Printed Report Name	Nome rapporto stampato
	Priority	Priorità
	Private Address	Indirizzo privato
	Private Address Form	Modulo indirizzo privato
	Private methods	io metodi privati
	such as	come
	cannot be called remotely	non possono essere chiamati a distanza
	Private methods (such as %s) cannot be called remotely	i metodi privati (come %s) non possono essere chiamati a distanza
	Pro Rata Temporis	Pro rata temporatis
	Pro-rata Temporis	Pro-rata temporais
	Processed	Eseguito
	Producer	Produttore
	must have income and expense accounts	deve avere io conti di costo e ricavo
	Product %s must have income and expense accounts	il prodotto %s deve avere io conti di costo e ricavo
	Product Availability	Disponibilità prodotto
	Product Comparison	Confronto prodotti
	Product Email Template	Modello e-mail del prodotto
	Product Extension	Estensione prodotto
	Compute cost from BoM	calcolo costi da distinta base
	Product Extension: Compute cost from BoM	estensione prodotto: calcolo costi da distinta base
	Product for invoicing	Prodotto da fatturare
	Product Lifecycle Management	Gestione del Ciclo di Vita del Prodotto
	PLM	
	Product Lifecycle Management (PLM)	gestione del Ciclo di Vita del Prodotto
	Product Template	Prodotto radice
	Product used as Tax Stamp in customer invoices	Prodotto usato come "Bollo " nelle fatture clienti
	Product used to model ScontoMaggiorazione XML element on bills	Prodotto usato come modello per l'elemento XML ScontoMaggiorazione delle fatture
	Productivity	Produttività
	Products	Prodotti
	Products & Pricelists	Prodotti e listini prezzi
	Products Expiration Date	Data scadenza prodotti
	Products from Documents	Prodotti dai documenti
	Products in invoice	Prodotti in Fattura
	Prof	Prof
	Professional Register	Albo professionale
	Professor	Professore
	Profit Account	Conto profitti
	Profit and Loss	Profitti e Perdite
	Profitable operations total (without VAT)	totale operazioni attive (al netto dell'IVA)
	Progress data	Dati stato avanzamento lavori
	Progressive Credit	Avere progressivo
	Progressive Debit	Dare progressivo
	Progressive line	Progressivo riga
	Project	Progetto
	Project from documents	Progetto dai documenti
	Timesheet and Sale Orders	fogli ore e ordini di vendita
	Project, Helpdesk, Timesheet and Sale Orders	progetto, assistenza, fogli ore e ordini di vendita
	Tasks	incarichi
	Timesheet	foglio ore
	Project, Tasks, Timesheet	progetti, incarichi, foglio ore
	Properties	Proprietà
	Properties of base fields cannot be altered in this manner	Le proprietà dei campi base non possono essere modificate in questo modo
	Please modify them through Python code	Prego modificarle attraverso codice python
	preferably through a custom addon	preferibilmente attraverso un modulo custom
	Properties of base fields cannot be altered in this manner! Please modify them through Python code, preferably through a custom addon	le proprietà dei campi base non possono essere modificate in questo modo! Prego modificarle attraverso codice python, preferibilmente attraverso un modulo custom
	Prospects	Potenziali clienti
	Protocol Number	Numero protocollo
	Provider	Trasportatore
	Provides support for customer facing displays	Fornisce il supporto per schermi lato cliente
	Province	Provincia
	not present in your system	non presente nel sistema
	Province ( %s ) not present in your system	provincia ( %s ) non presente nel sistema
	Province not set	Provincia non impostata
	Provisions	Accantonamenti
	Public	Pubblico
	Public Administration	Pubblica amministrazione
	Public Administration Reference Code	Codice di riferimento pubblica amministrazione
	Public users have specific access rights	Gli utenti anonimi hanno diritti di accesso specifici
	Public users have specific access rights (such as record rules and restricted menus).                They usually do not belong to the usual Odoo groups	gli utenti anonimi hanno diritti di accesso specifici (come le regole di registrazione e i menu limitati).                Generalmente non appartengono ai soliti gruppi di Odoo
	Publish blog posts	Pubblicazione di articoli
	announces	annunci e notizie in un blog
	news	
	Publish blog posts, announces, news	pubblicazione di articoli, annunci e notizie in un blog
	Publish events	Pubblicazione eventi
	sell tickets	vendita biglietti
	Publish events, sell tickets	pubblicazione eventi, vendita biglietti
	Publish videos	Pubblicazione video
	slides and documents	presentazioni e documenti
	Publish videos, slides and documents	pubblicazione video, presentazioni e documenti
	Publish your customer references	Pubblica le referenze dei clienti
	Publish your members directory	Pubblica l'elenco degli iscritti
	Publish your resellers/partners and forward leads to them	Pubblicazione dei rivenditori/partner e inoltro dei contatti
	Published Version	Versione pubblicata
	Puerto Rico	Porto Rico
	Purchase	Acquisto
	Purchase Agreements	Contratti di acquisto
	Purchase and MRP Management	Gestione acquisti e produzione
	Purchase Bills	Fatture di acquisto
	Purchase invoice Lines	Righe fatture d'acquisto
	Purchase order model	Modello ordine di acquisto
	Purchase order template	Modulo ordine di acquisto
	Purchase Orders	Ordini di acquisto
	Receipts	ricevute
	Vendor Bills for Stock	fatture dei fornitori per magazzino
	Purchase Orders, Receipts, Vendor Bills for Stock	ordini di acquisto, ricevute, fatture dei fornitori per magazzino
	tenders and agreements	offerte e contratti
	Purchase orders, tenders and agreements	ordini di acquisto, offerte e contratti
	Purchase Stock	Giacenza da acquisto
	Purchases	Acquisti
	Purpose	Scopo
	Put in pack	Mettere nel carico
	Python Code	Codice Python
	Python expression	Espressione Python
	Q HUMAN HEALTH AND SOCIAL WORK ACTIVITIES	Q ATTIVITÀ RELATIVE ALLA SALUTE UMANA E AL LAVORO SOCIALE
	Q.ty	Q.tà
	Qatar	Qatar
	Qty	Q.tà
	Qualify helpdesk queries with a website form	Qualificare le richieste di assistenza con un modulo sul sito web
	Quality	Qualità
	Quality Base	Base della qualità
	Quality Management with MRP	Gestione della Qualità con il Modulo MRP
	Quality steps and IoT devices	Fasi di qualità e disositivi IoT
	Quality Steps with IoT	Fasi di qualità con IoT
	Quantity	Quantità
	Quantity total	Totale quantità
	Quarter	Trimestre
	Quarterly	Trimestrale
	Questions on Events	Domande su eventi
	Quick actions for installing new app	Azioni rapide per installazione nuove app
	adding users	aggiunta utenti ecc
	Quick actions for installing new app, adding users, etc	azioni rapide per installazione nuove app, aggiunta utenti ecc
	Quotation Builder	Creatore preventivi
	Quotation	Preventivi
	Sales Orders	ordini di vendita
	Delivery & Invoicing Control	consegne e controllo fatture
	Quotation, Sales Orders, Delivery & Invoicing Control	preventivi, ordini di vendita, consegne e controllo fatture
	Qweb	QWeb
	Qweb Field	Campo QWeb
	Qweb Field Barcode	Campo QWeb codice a barre
	Qweb Field Contact	Campo QWeb contatto
	Qweb Field Date	Campo QWeb data
	Qweb Field Datetime	Campo QWeb data/ora
	Qweb Field Duration	Campo QWeb durata
	Qweb Field Float	Campo QWeb virgola mobile
	Qweb Field HTML	Campo QWeb HTML
	Qweb Field Image	Campo QWeb immagine
	Qweb Field Integer	Campo QWeb intero
	Qweb Field Many to One	Campo QWeb molti a uno
	Qweb field many2many	Campo QWeb molti a molti
	Qweb Field Monerary	Campo QWeb monetario
	Qweb Field qweb	Campo QWeb qweb
	Qweb Field Selection	Campo QWeb selezione
	Qweb Field Text	Campo QWeb testo
	Qweb view cannot have 'Groups' define on the record	Una vista qweb non può avere i gruppi definiti sul record
	Use 'groups' attributes inside the view definition	Utilizzare gli attributi "groups" all'interno della definizione della vista
	Qweb view cannot have 'Groups' define on the record. Use 'groups' attributes inside the view definition	una vista qweb non può avere i gruppi definiti sul record. Utilizzare gli attributi "groups" all'interno della definizione della vista
	QWeb views	Viste QWeb
	R ARTS	R ARTE
	ENTERTAINMENT AND RECREATION	DIVERTIMENTI E PASSATEMPI
	R ARTS, ENTERTAINMENT AND RECREATION	R ARTE, DIVERTIMENTI E PASSATEMPI
	Rate	Valore
	Rates	Tassi
	Rates definition	Definizione aliquote
	RC	Rev
	REA Capital	Capitale sociale
	Rea Capital	Capitale sociale
	Rea Copartner	Unipersonale
	REA Copartner	Unipersonale
	Rea Liquidation	Attiva/In liquidazione
	REA Liquidation	Attiva/In liquidazione
	REA Number	Numero REA
	Rea Number	Numero REA
	Rea Office	Ufficio REA
	REA office	Ufficio REA
	REA Office Province Code	Codice provincia dell'ufficio REA
	REA Office Province Code ( %s ) not present in your system	Codice provincia dell'ufficio REA ( %s ) non presente nel sistema
	Read Access	Lettura
